ID,Is_Lead
ZEZT2RND,0.05346948
9AVBPCUN,0.048463571
EZYK55RU,0.053665068
XLUTOAMB,0.188035633
DWU7CKFE,0.212522772
D6DQQIBU,0.638652677
QHQJZFZU,0.701937716
YP9SF5M4,0.054974755
VMYWFYEL,0.603278672
4XPSMAPQ,0.052525933
FKF7TQWV,0.460390738
FFSKJ4PJ,0.138313722
5UTEZSAB,0.024963124
5NKBKDHR,0.325337163
N3UXDVTF,0.520184648
5OY8PVUA,0.069962168
RSDW4ASM,0.039975531
LH8H3PTS,0.988510992
CSSGZP9Q,0.046297502
SKHABGYI,0.046668676
GFNPT3NG,0.05247581
CBKXYPE7,0.405605695
QGXXYFWE,0.484107421
DTLXTDMB,0.495162564
XQU9XWRT,0.024649198
NZMD3FOP,0.05150094
YHJCEHBM,0.519297968
P8Q24VFD,0.060294551
IMF54OGD,0.106559911
QXTFTJZR,0.105832378
RMBIAZPU,0.500350322
9VCZ5LPR,0.04907031
GSYBHMCW,0.047634694
X7C7Z2C3,0.045076514
FPUWSRYS,0.048306537
XPMQAAKG,0.094950912
EQ3C2DDV,0.187757483
WBBAFNBP,0.992817454
FYH9BSDA,0.291028214
JWNYLDQ2,0.056243249
OWYEXKMJ,0.370926684
PGE7SYWG,0.053908934
6S8GNM6C,0.067774735
EVGXQGGW,0.055818062
G3RBZKVF,0.024287259
WPRYJTHH,0.444042922
6PMYO4NW,0.050131866
4DPCCOT4,0.079762447
EVHK3KNC,0.057483953
C25XPJHR,0.021998523
MRAIW8WJ,0.053216631
FRHEUMRV,0.036896313
TDF6TDHD,0.054669195
MG2YF6UW,0.204573284
7GX9RWEC,0.139559583
6LM5QANA,0.600812001
J3DBQUJR,0.081521711
2O4EUQUG,0.396327032
COA38OVH,0.185959944
NUEETDF8,0.054397084
BP3FKBPZ,0.662154726
EEG8PEV4,0.048801439
G7JWN6JV,0.387072661
ESSIGXVU,0.023977911
8W6YED3T,0.070593471
TNCPHB6Z,0.341737891
SD3MES8O,0.054331736
3C3FBK8X,0.090648077
WUMUDSST,0.119706756
4DWPAOIX,0.053829023
5PRTDKXK,0.210251115
HVOBOSSI,0.169552102
4WTK9RBR,0.178980319
FEAFI9GC,0.064735933
EKN8UCSW,0.708342664
LEWKD4PA,0.710951801
B9JENQDR,0.052010747
BGVQQ2QF,0.606120284
SKA2MXXX,0.226377153
BRGRQGCV,0.207771548
FZDUYUZS,0.427092701
STHZCZMQ,0.056174533
AGWQXYSK,0.049108618
ZMXBDAFI,0.022433142
7HUWEUJO,0.054036063
RNPTWY6J,0.053988797
D63CE4JE,0.349418098
JWPYWNEU,0.050770667
CLU9WQQT,0.166858468
NR5WGFN3,0.047970677
F8TSYPVA,0.026333238
QP2KV4CW,0.051241953
GYKEBWCJ,0.114537371
F9S9YZME,0.103433105
N24NSEQJ,0.49887676
IDFGBLIU,0.411321214
FBOGFQFB,0.557958967
4VB7NFVX,0.02390139
R4I3U6WD,0.063945703
HNZWV5EM,0.633535566
UNFYHUVP,0.05455132
GJTTIERJ,0.115242324
5MAVNMJX,0.054926451
JZ4ZRZTA,0.043915561
8NG6UC8R,0.051740613
K9OYK83E,0.99176156
RB65FVXC,0.501057835
D2YB7S8P,0.126567504
9PFZ8GSE,0.055308401
KE9JE458,0.046043885
VO5TK8FH,0.050646526
RVXXEWTK,0.298371717
MS2BW42V,0.57031971
IZ2WTEUM,0.085885873
HFSBB5OA,0.428904355
I45PNTSC,0.105290435
AT8BBNEH,0.055913729
LGMCRTXE,0.165990455
FLHARRYM,0.084674669
D7SKYGEU,0.051119417
CDVFVZN7,0.031141895
CEWLRR8Y,0.042862385
LUCZHK3E,0.145701569
CXJPU8PX,0.049353667
EEZE8GXQ,0.357767728
JTGIKBCV,0.053098503
CJHYZVAV,0.671880737
BSZZU2BK,0.467956714
KSKVJWTS,0.073880311
N9BANBOO,0.413259984
X4KLM3YU,0.052116956
CYFJBWNG,0.036043946
JOUCPG5U,0.07255639
GQSWAG6M,0.046795819
7DQEOUAG,0.58255847
HA7JKNHG,0.066634588
FF7MPYXR,0.073102002
YMS7QOAS,0.529707565
DJ43FJEN,0.581759961
9G7CGD3C,0.057625445
DYBXGBFU,0.569766275
FJU3EAS5,0.148803891
2X4WKSFP,0.101311091
BUHDYYGL,0.052697829
QWWFB53L,0.193982804
4DIOJQQX,0.050149187
IQDNORWY,0.757324854
MKXO7DVG,0.064259541
NIRZ4HID,0.630593729
5CSV6TOA,0.051626032
9SP9SJJE,0.349658285
GQ7VMAJN,0.587025604
VSJHZY3Q,0.180660343
BBHTJLPQ,0.140526183
Q3STKNUB,0.391212274
RX7XF57H,0.052974663
2AYJMXM2,0.04853344
XS3Q7AZR,0.118731819
NTFACGEL,0.37680064
JRXVV5GJ,0.30574282
TPSEHTTQ,0.050098583
VNORJUB2,0.058102514
UPNEWLXW,0.06707472
ZFRVI2UZ,0.363911722
DAD4EMXW,0.063987428
LUVNAEPN,0.047735121
KUKPJIXJ,0.545765488
EFFMCIMW,0.073862708
G8GN4JNV,0.057183874
F6YE3HVL,0.046784237
NXDXBMBF,0.050537324
MHSJQ4JV,0.491553037
ZV5H4FDP,0.189547513
SXHNHYFX,0.176248229
FFHSRPBN,0.0434017
Z2VJAMOW,0.138898236
HNS3R3D5,0.578957692
QADPUPRH,0.063059808
C6WQT4RX,0.060625341
56WAN93C,0.138434954
NRPPMJWP,0.315879977
XJFB5B9W,0.249196661
3BQVCYAE,0.432921997
EINEPRYC,0.071439775
CFEXBQSJ,0.635854395
SKAFGCWQ,0.251321417
GU8ONBGT,0.652636706
M9AFNCEQ,0.063829274
UUFE3JAX,0.460875815
PT59Y8HN,0.44764347
ARAZ5ZVL,0.210242752
PVNZKRS2,0.211489148
JPRR3MJX,0.643948594
EXZFCXZP,0.242488583
SDVPTGTB,0.040327578
EIJIAREQ,0.16908752
3BAYEXZC,0.063461454
MHNGXLNY,0.15048427
DCXCPZVX,0.248297249
GY3GGMD6,0.536440439
ZC6SSPYK,0.437836259
XNOFGM36,0.381340108
BKAUTCVF,0.123714017
QCJLXDJ8,0.047984238
UGYADX5L,0.7279581
GGFGJNYK,0.046316089
CELABZOL,0.586552169
EGEBKGVH,0.343767289
OXWWZMVZ,0.655583312
YLUDZJQB,0.42740535
KPSVKJBB,0.15699447
QUBAWSUU,0.175526266
C2IB9QPQ,0.062006999
GEDNUQUA,0.080588277
XBSA5NGK,0.410957099
HXXI4BN2,0.99200484
JMOTEOOJ,0.053314705
EQQSMGXD,0.553215311
WRPD2HMF,0.180041767
4C7CY3ER,0.492001346
EAYJ4OJF,0.052833545
2MEMZBBY,0.558704833
NX428PF5,0.07352514
XYQ4HMEE,0.543518249
74QHCPOR,0.183692425
6CZVKQTC,0.044136088
LKI8SIWO,0.71470065
E7SJU7FV,0.608273761
JRTVTWUY,0.041458207
EXQSXAHB,0.240413004
DAVGFGE3,0.076457468
NDYNMDUS,0.680687306
HCJYF2QZ,0.106898583
MYGFN2IW,0.035435125
SOGYHWEX,0.26867918
XRDU4PBA,0.185628142
BUGVH4DZ,0.095065603
JNNEZCBB,0.46289558
5FKFGIZC,0.292281032
NUEGYUGH,0.069638296
ABFQUVTA,0.079927168
WMWAQLVG,0.139896555
IYVVBXWR,0.247075423
NREVGZLT,0.138115018
U3BH4IY4,0.761440218
EFMRYVOU,0.602849485
JYP6C5FS,0.631435806
KEPXCN2O,0.057023316
INAKY9RK,0.098328185
CWFCD2XN,0.698349762
DAJT6YYA,0.06353751
XV2WQ7GY,0.047022774
JWVNPODL,0.601575816
H5KVKZQY,0.532693409
HFSJS8WA,0.712621981
JE2Q5DCN,0.064106559
WFGZQVVN,0.609173651
DX8A78IA,0.05132583
LHDE2QJC,0.049094921
27WCHANV,0.27229195
NGDJFWPK,0.020723776
9AFT9Z67,0.04673102
8XMAYA7Z,0.585029854
T5TGKHOM,0.122334216
KNUQEVWC,0.228902722
DIFJFDR7,0.058595998
XKAB9QYG,0.063337349
CU7WX4M2,0.661677077
TUFWHICI,0.592816371
CSUXS6UC,0.042212084
HEUYOQJS,0.053787943
ZXHATVUN,0.112594278
KWR4BJAI,0.221175399
F7RZRQVW,0.050686099
JUJWCYPP,0.025284041
2P8MMC3U,0.640420934
EBV3ROLX,0.043838278
FB33CRMM,0.047407892
8AXBJ3ZN,0.047318922
SZHWFXMQ,0.326912689
NJYNANBT,0.05168239
F2DZBV9E,0.300495598
MWHOTDGD,0.664311316
JKGQ6Q59,0.043651384
4F4UVPIS,0.502462792
KDBEZB4W,0.087995695
4IUEVZR6,0.181246255
CKDLDGBK,0.085816124
BMBMKLO5,0.610279622
L2DWAWQ8,0.534886823
UYXLWIRP,0.055996071
FIIFQK7R,0.099200781
TBMUHP5Y,0.284285743
ACKAWX6A,0.557570765
ZWGMQZGS,0.070281787
NYCJAH9H,0.062947635
3R3Q7LQU,0.994617045
NIBKBT5J,0.358744367
N9TMNZFO,0.123596715
TURJYWRJ,0.092137775
7M579PSP,0.049457445
6WSQZRZD,0.714116685
6P5GXEAY,0.422207735
DIRV6QNM,0.058328636
DKYWNCLE,0.043974231
R4MRAHPP,0.064459929
EKYVSQ5T,0.0737746
N4BRANZJ,0.702236552
BUXRZYW4,0.385047128
A6BSMDIU,0.045433084
G7LVRCOZ,0.176006614
XKWQPGCN,0.23882517
WXCVPZVR,0.053601483
QWT7FVWQ,0.332960223
UESNISUC,0.023180072
U96QQDMA,0.07222531
KGKRLGHN,0.655527485
B48AAWO4,0.07949994
4KDFRJTQ,0.993284313
V99WB3MP,0.172443698
9USF3V2T,0.121649791
8TTBHDWW,0.02102178
44NXV522,0.039176316
GUVTVHVA,0.052919578
FNMYKXQ8,0.208612528
AMM2AUGN,0.061894396
HNBGGECH,0.643577376
IAKCCEQE,0.712492827
TXHYU53A,0.053069828
J9TVCS4P,0.039901624
PQFG7RVU,0.700447478
E4XHEY5M,0.537261164
ZGXJAJHD,0.057866471
SF3U5N9N,0.646330446
GQAW8GKJ,0.054661866
BSYAT4Q6,0.608691267
MEMAFSXY,0.060183004
65RFJYZA,0.051273983
SPFVIIHP,0.048754287
7JYEFUQQ,0.088369443
XNZB34YR,0.090379862
WZBGLHSP,0.273223084
87GW5R2B,0.082145283
FEPZABDS,0.059300598
JNF4M6HC,0.022325396
BVCDEFKW,0.393078826
J3ZWSXCO,0.024088429
YBLEGRSE,0.069317998
WTF8P7V8,0.74851017
ABIYRCGE,0.07307068
KNMYXLRC,0.052899776
CFVLZIN7,0.053280473
K47UMJDR,0.658795676
2RDRCURM,0.702549767
N4HKJDBX,0.053679384
WGGRDUJM,0.143077734
6R8SWNWL,0.050417378
MB5EVGMF,0.442498246
4XMAPD2C,0.049990868
B382IJYT,0.063724625
AZIXBJDW,0.401065891
FJSWUU3X,0.272712751
TMB7UW6N,0.587715358
BEGGFDCW,0.21104395
TVJPH4BN,0.562966075
9FSPZ5WG,0.62819252
KOBVJ9DT,0.055735398
2VCDTZKX,0.359881888
JDTSV7UJ,0.53693174
MHVNW7PC,0.991607111
WSGMINXL,0.338175279
BAGZCANC,0.050710923
QU6LRB7T,0.023250815
77MMC3ZJ,0.533352041
HQKV8JZH,0.053487321
RU843WAT,0.241020469
3PRFSYJP,0.054889087
FZR8DAAY,0.56862231
BKBEQ7EH,0.082849784
BMBYJTCF,0.042278526
9F3JS3SS,0.063600351
LNTHB8EC,0.038229592
2NOO8MXG,0.608379718
FVEDRPAS,0.517930426
C4UMWDFD,0.401435019
XMHRUSX7,0.401073676
VJMAGUNE,0.158883009
D3CYVWRZ,0.048493811
3CWZG8YW,0.053401459
7GW8HWJB,0.533358029
JEPSMPY6,0.204346483
BFOWNRPA,0.071149418
J2AGEJWO,0.052076909
ASM8RE94,0.042327994
TLZ5WSBY,0.045676124
SWFQFAFE,0.184722556
FGBY3BM3,0.562364163
CA5MVMTK,0.159833694
76O7BYB3,0.331831328
I8I4UQQ2,0.354293705
8Q4FXOQI,0.098277208
7N8S8RVP,0.043126043
JMNT6HKQ,0.024947715
4AQYP6T4,0.943209674
CCVEYPDT,0.470028419
NEZUZXSE,0.052013049
ZYRBHE5X,0.061653684
BTHUEGSL,0.488966992
QUVYSJKC,0.51644491
SXNBY7P8,0.025975889
QCWOXVDT,0.672731034
SDBKBFUC,0.022548304
N3HQXP93,0.079911675
FJF2R559,0.136019547
DX2NSTRC,0.753770664
B7S5FXNB,0.075569311
FZNCCJS5,0.992870073
MFWRUU8O,0.025491252
KCKK5NAN,0.715524922
WLY7WNSY,0.338563485
TV7JSWHS,0.050735485
WEFRAEUB,0.206617502
WQKVFKYX,0.685169705
LDCWXFZR,0.166849007
7WYKPTE4,0.9943378
VXJR9OHG,0.056494689
DGBWPXE4,0.045884823
WOBGZCHF,0.60861505
GM5ZLTAD,0.044273846
EEYQ92WM,0.59141819
A9QTKLTQ,0.346796797
EVRYFMM5,0.04861515
HZT7GMIB,0.047561193
VQPBAQMK,0.158533222
HFBOEXFJ,0.056083879
MXGYNVZB,0.054213927
M9KP7EQW,0.066348644
M8PSGEVT,0.049991654
8YJWOC4T,0.632979811
W7DPYWKU,0.058156604
HSESPJWF,0.441989176
AUUETMSE,0.509071596
EIBVIG5Z,0.252895962
AHLQFSXG,0.071155216
C6VMEVM9,0.071067099
JGRVWRRF,0.051556562
3EGEKWHW,0.233569336
N4X6DSFX,0.274465156
FKK9S25E,0.051998403
RZTPYTEW,0.211762207
JNEWQFNU,0.194252145
AUQJSUGZ,0.486745521
HUVXAHJI,0.347748078
V4TNVMQA,0.077010873
R9W4YUP6,0.051158531
SJVU6JTU,0.056460127
6Y8QBWPR,0.328713973
LQMX2YPW,0.04359053
JAHLSX5B,0.043996739
79ARKMPK,0.311489534
RCU9KEFC,0.0543806
IGTEJF6Z,0.051357895
MWCTTZKD,0.049518773
CTHTL8KP,0.11491441
BZHHVRK6,0.157293431
VMTNCLZT,0.094535457
QN7EONYV,0.60460048
3M3TQVJB,0.65391036
KRGBGRU4,0.053041561
KD8DRTPQ,0.069160772
OJAHSFEI,0.354120353
A5WDUTPR,0.181049688
LRHVBP6H,0.135955935
G8AFNBV3,0.022936989
G9MPN3TN,0.203267797
NVMUEXZS,0.135075842
KHY39N7W,0.149633213
UDFHXSNF,0.505173243
C4UHSO4M,0.484793521
KF8AQSMN,0.051232136
K72DSIY8,0.529272473
6PQT2YFR,0.047827809
M3X5VR2A,0.031122662
U5M6GKM7,0.185390076
BRYAIT3P,0.074310698
TEVB5SKJ,0.55487796
B8SQBSVB,0.158658796
5VSQVPCD,0.29568428
ARUFAQUG,0.044125634
BSEBPB5B,0.053782563
EQOHOMQT,0.019223991
H65H9VAB,0.117355957
8BFKOWDE,0.571874438
2JVZ5ZND,0.265579016
37UPT2GG,0.081714377
PW4FQ6CY,0.056839032
GWZ4KHC5,0.112889795
X3A32ZZF,0.089473303
CGSBXAKR,0.019805134
7Q42UYDY,0.092920265
9GA7NGKE,0.068457975
G4DBSQT5,0.041922525
XJYQYVGA,0.351518138
84OKFQHS,0.096699468
BX8KYC5S,0.070065689
CHH2S35Z,0.804301561
7XFS9HEX,0.294195252
FBQGRLNV,0.023317433
2TTGLFLQ,0.058879789
2WRIMONC,0.084973673
CJBRGWGN,0.331656295
HANH6YZP,0.134303309
4KPA4YHR,0.612273222
DFPII22O,0.040196457
EJUUMWPQ,0.048589026
NNDUP9EE,0.05649209
CB5TGLCW,0.201832802
EUIWEHP4,0.258430581
IBV4SSPJ,0.053131586
PUXVSVTQ,0.204371527
LCKPRODK,0.138603061
XNRC4VHE,0.075771724
7OK937XC,0.665563323
ZZGRDMI9,0.130433151
5N2Z7YLL,0.022193651
K5EG5AHN,0.050251888
RGMTYHIQ,0.033146401
KR8BXBYI,0.067977289
KCFYYRC4,0.151363519
GHDVHBYI,0.058573414
Z5KN8VUG,0.550735695
GD6KQJZ6,0.04174008
VDU6B9FP,0.051962553
5RBD9D3D,0.051597255
BDQMQUCX,0.091670672
HHAY4EQP,0.615856927
XITEYKTK,0.02427809
A5CGK77N,0.056918295
FQVWNCGS,0.107386554
DMTN958M,0.054360436
CJB3RDDP,0.170254823
M7M3ZD4W,0.052172046
FFH5XEUC,0.692426388
DRMDQNWQ,0.058815286
JYKXFWX3,0.041312023
LVFJPUDN,0.034154901
MEKQ7GCG,0.284180651
BSXVJKHS,0.064131149
H6BB5R3Z,0.080198578
RRTQIQJC,0.226264918
JIFBAYCB,0.0435437
AV2JZRVT,0.202821881
3EJZUSRJ,0.050984549
KCPF5JAF,0.021837252
XQKVPKM6,0.546829123
JOCDNXXF,0.335778874
I9WJA6JF,0.091372069
9RSAUUPH,0.045105507
P36MMR7X,0.057781135
CARDYWPM,0.048952134
BCG8TQNU,0.568972033
IVVD5SDI,0.051904713
KHUDKRPY,0.077579419
CZWXZC96,0.050478796
GBDWHKPZ,0.195223291
EM6INKA7,0.052652851
HCFX8ED7,0.066485129
EWVEGMSZ,0.045909076
TLMU4IA9,0.05502658
NHA4TOFK,0.055543538
P3FDRZXZ,0.549212021
HE6MSALD,0.118351942
FJFLVDDU,0.022672777
XKAQ5I8F,0.244291793
R2WQJLUY,0.052839754
ARKM4WXM,0.195042364
N8EGFHYY,0.139868248
EIZWMHTJ,0.151262201
MHXS3PMC,0.044475687
DYXCPZQY,0.561728321
EOFH3KXX,0.094461197
MONOOTVT,0.557942841
YHBKXDXX,0.057520132
VUXK7TAA,0.35434525
CVZBBQVV,0.024479524
2EGUR28K,0.635010478
RZJLGYYY,0.061841276
HAEGBJQZ,0.054688138
LB4UJNDU,0.547140627
UAFJCYPO,0.18533969
6CFWA3NW,0.308459064
9VUKGTAI,0.021201409
WGU24R2Q,0.544502178
NUWD3FAY,0.051010646
2FB8VYNF,0.506119996
G8S5JR7U,0.066547593
E7GADWU6,0.241066895
QGVKWG2W,0.048038406
NRPYAN2I,0.046980384
LB9ZPNBY,0.045524673
KBUU9GTF,0.319660338
KTDHZXB8,0.046258083
CCERCB6H,0.05474032
NMJN8TQV,0.053064506
KHXJYMEI,0.022528682
C72RZOYA,0.047282354
DMJ9T46J,0.068276992
HLWMKRRA,0.650150792
QKFPXRFV,0.024907112
8QZNJIDP,0.375873158
XVPTR2AY,0.022338106
4VX8DC5R,0.621154257
MA8SO4SK,0.099556663
JMPKZWTU,0.104747818
BQL8ZKNW,0.084054533
3W9NM8ZH,0.060187978
ERXQJFCE,0.073232613
DRHQTRDS,0.046164331
JYSJGDDN,0.04363078
XW6BJF7L,0.281514077
MJ27JAKH,0.047048183
QBXUNKWA,0.051540394
NMWZTIEH,0.303601261
CQJBIP99,0.046630244
MGAK3GXZ,0.282254793
L6CSN3BB,0.570706551
WREQBSUI,0.050918543
E2WGCUPA,0.040075436
8M2YTHRZ,0.625887908
F4JEQKNU,0.069812271
3IDP22GW,0.039362147
XAMJRCYU,0.408134897
DTER2R7D,0.67456434
I98Z8HNE,0.458527082
HR5XBJVM,0.144132928
YGZTMGB7,0.414937301
PSBOHVNJ,0.060052325
8QUFXEMA,0.045091275
KMGBZNCA,0.131221803
7ERZDEMI,0.05563622
GNLWEDZP,0.183945938
SPQEDCOU,0.018068666
NSQ4RKNO,0.049121581
DCV7CJDQ,0.202979657
5NYXHRMH,0.536638768
CRCXSST6,0.058361637
ACRPCPRE,0.052684267
DD8T2DRC,0.023821155
52MTEBDZ,0.104245699
P2PWARDS,0.558569248
AWAJBXLB,0.050117674
CRA6MEMV,0.050822723
7ASYXE6A,0.183433181
6HBRAE9M,0.644825821
URKOW8RA,0.626893062
MBHGUV56,0.06511299
6BRMRNTO,0.045077441
2QQGUDAK,0.555381642
EDZUZTOB,0.046112417
KWCTLHMC,0.213989397
MPAYJAXN,0.588443059
H3MXHXJO,0.022514086
SQTKLMAI,0.630163905
NBOOLRF5,0.090300241
MBXRFCTT,0.219973875
NMMPZMNA,0.255480052
AMW6NJCF,0.431229674
6CHFWCCQ,0.673813249
BSKFYPCC,0.082563513
KGN8GHKZ,0.09675872
HBJBJHOK,0.621638493
IJNW95EO,0.049165897
4N34ZZRA,0.067758374
6WKTEOFZ,0.049109926
FX94RDNW,0.052544402
KS4JBTL6,0.995190821
FJAVTJS7,0.066174595
UPQEVVMU,0.229654285
CRZB4ZGB,0.044897679
JYJRVZTT,0.47591734
KQK8S8CG,0.234949158
JFRO8OTN,0.049788738
2BLTXHSB,0.055736651
BZHZVPKC,0.038800963
GE4VFAJH,0.586244567
MADCDZES,0.048734451
D7YPJDAK,0.023941511
EAVAMG2B,0.056832949
9BJB9WNR,0.560834499
3TLLGKJA,0.436499558
F62R3PGZ,0.025699266
68WEXKVB,0.024098824
JXR5N7CH,0.390448052
L7I6EJMW,0.27853971
TRILX8QT,0.054770321
CQSTKDUX,0.073556922
AQKGFEZB,0.188851272
SAVZ56EA,0.066822496
VGRHH5BK,0.054239989
GTCDNMBF,0.417923963
XVMJMPCD,0.050731947
CKFQQNDA,0.022282437
QDHHEHWA,0.178252883
H6SXNKC7,0.083004087
E2JAMLQP,0.057541398
XZMGB5FR,0.606520517
EMABPFPH,0.052631029
KBGBNFWA,0.991409485
IGFPECKT,0.068036817
KQUOKKT7,0.083213134
RBOQSGHA,0.089278068
X22A8KUZ,0.56373201
WB2SVZPT,0.424905192
DIFQVALO,0.655105866
QHHZBBMU,0.699981124
SJT5VHTP,0.480455451
O9FMB7MX,0.057287089
LDCJ5GBW,0.045240432
MOSXMCCN,0.209663326
FX3L4S6Z,0.272935756
HCCSVCEP,0.027469297
FDZXYMRH,0.499100035
LXEQHH2D,0.045401395
6HA3NXDS,0.144868851
68PYT3CF,0.055582116
VE4UYZTU,0.361163542
FRDT2DBR,0.217848064
GSD6VHA2,0.02043818
AMKSWFDH,0.290852511
XRYP3VYK,0.45562574
XIFVSSV6,0.047405318
W4RJBEBS,0.269363609
5SUTW9QL,0.051707262
FAHIFIFF,0.088611497
4ZR2TMOA,0.057274426
EZBSYWQU,0.061627127
FSCMUMLE,0.059599439
2LSC8W9Z,0.406532678
6RPGHRCA,0.065056016
CDX3MIHD,0.144757298
KJJHZMNJ,0.068312379
HABY38BN,0.454952457
X5ELUSJE,0.144247445
ZJTTQEEL,0.550855292
MHUC5RGD,0.445591624
NCWSS9X9,0.17461816
IMNXDL3Z,0.57958155
BTXMKNZR,0.17878908
RXY2YNXP,0.051475913
MWBFFQS8,0.189356468
XRQHD9HF,0.743258712
JDCPVCYR,0.054524506
8SKL8H7A,0.052287926
JYNRYFMJ,0.159055254
LBEENGGK,0.334756045
6CP6PTHP,0.565326569
JZPNE5IC,0.04820432
EXG8YGY8,0.131505846
G9IKZ7ZM,0.043936954
NRFCEPWB,0.161048535
KIO6ET4Y,0.065232227
C2V7HUFW,0.409517405
JMQ8HXVX,0.179024694
DZHFMHDP,0.063569576
DJYJX2LQ,0.046011822
DZXQUWMJ,0.607452098
B9PYFTEG,0.648763246
BYZM6IJU,0.03301652
OX8QRYTC,0.040861808
DPRMUEJH,0.041927523
F7VJVTPC,0.075122149
FBFSXNKI,0.051206752
NDJKC9JU,0.057307046
GXCMF6SK,0.072674948
MZKVMMS4,0.059969007
5CKXZQV6,0.458460318
BVVTQ46L,0.4317551
XYBBBVVF,0.661302834
LKJUDPFW,0.650096589
FIBAXTSJ,0.593824152
PX4ZNEC8,0.106339894
PASZ3TZA,0.058270916
56JJFDR2,0.07195995
DAUEAXV9,0.190193975
GT3SHMCU,0.357819565
JMWTNUDB,0.054276812
VWAFGRYE,0.055038894
IZOUQCSK,0.60921808
25OTR6YQ,0.042736332
6CCREH8G,0.065521383
B7D5YXOD,0.559887671
VV4TJS8A,0.626693273
KHSDJXWT,0.049601936
YRNP87NE,0.581605101
6WKPH9E9,0.107610159
JQSXEBGA,0.066642992
DLGVXWHS,0.057948239
K75U5YXV,0.056340357
GODZSYEN,0.228873861
D4WQ5JRA,0.100667634
8W387TWK,0.593536303
F4KMX5QM,0.152886064
NPYQKCC5,0.050799093
Z7XYQHLH,0.046969814
JCYZJMYR,0.041395067
9HPHCGHS,0.055674303
AG8YSH4M,0.088845819
DAZOP4BA,0.052039363
CV8IK8X9,0.052347607
TWNNJKBX,0.665424974
3WBWV7EX,0.053956935
NUKBFHG8,0.183982056
FPQKCEDO,0.422592706
AYHPAVUH,0.31005584
IYNZOF6K,0.042100798
8JGJ8TVA,0.443016119
BGGHCJ2P,0.582986767
29PCFKCG,0.023854055
VYSFNL5P,0.249695654
DPGKPM5P,0.05072359
N9VIFMHZ,0.591071866
FJHKOSSH,0.485622776
BM7QTWXD,0.539497696
JEAWZGY5,0.666693882
AMXVPAQW,0.044651022
6NPMVNPP,0.271230228
V6KDRPBY,0.288847688
B4MCCVVO,0.493356837
69XKCPBC,0.057110615
YCBHDT5P,0.086070508
VCGGAILJ,0.289057486
YENZ8DFZ,0.055770378
ZRXFGXH6,0.313242066
ZUSVDUE3,0.05303179
Q4GJCUZP,0.049242493
HVPZITBN,0.649654753
F9BRWDRG,0.554593397
DG5XRYOJ,0.06497719
F2GGTCD2,0.504308735
APW7EQTP,0.990065283
T9RBWPTW,0.057595081
TUVMYNMQ,0.071185796
XYFX5WQL,0.073758657
WDRGMKSE,0.32458948
FEUQUMOI,0.266086393
7HXMUQTC,0.041050939
EYWCWLXM,0.381366546
FMNZQTSX,0.402065772
BALUUQAP,0.291355018
6CET7BJA,0.065273138
SZGF26YZ,0.281330355
PBYPIG2U,0.54334976
HS2MGMPK,0.598178745
PEYRJZQS,0.564460734
UWRBD62Q,0.097071721
C5JNWH79,0.056310499
J3NTGAHU,0.322396557
PXJSBUVP,0.748085128
3KE3EEGT,0.194875023
YH7DFAZY,0.059338845
HDOSTZHZ,0.075763434
BNFYTZMZ,0.192453315
2RJYTKGU,0.323506795
ANHPQKSA,0.041114961
NKDVIVLJ,0.509007315
3QGPNTBL,0.514117099
P72BNE2P,0.186443727
ZJG2HC8M,0.060415365
BEWTRHJ7,0.050269201
CNXM8JVN,0.10938509
H7JTSSBU,0.07136842
VXWWRDEP,0.052144234
BBWDVHAS,0.055572034
QWDRBX9N,0.687663742
YXE7PFNK,0.051704212
EQT5X3B5,0.044158612
QPTX8DTC,0.186914819
AUYCFK9W,0.055268279
MUJZNZES,0.040447943
9ASTPH95,0.240844271
EATSKUUH,0.025229795
EEEZMHXQ,0.058920524
FGCP2LEE,0.05603019
BDJWIXPB,0.077724905
LV9HNTOO,0.058472627
AID8MGQG,0.205453739
LW8F5VYJ,0.021987038
VKZHTVNE,0.031775916
AENWPXT6,0.165958156
CVTRZN5P,0.452244294
2MXUF8MT,0.136334849
HEKVEQXU,0.609926028
IZKSKMWB,0.374990758
FK39K5PH,0.224294403
2QHTYUYB,0.055741756
FPRSBK89,0.994121241
5S2GPQID,0.081124809
GACQR6R7,0.304046231
ULZYVWRZ,0.060807858
WAL6YFUQ,0.047791722
PN54KVRS,0.101805798
AA8IYUDI,0.715221982
KF4WHA9U,0.036357327
4WORCJX4,0.103171341
TKACKRFV,0.044363104
PK6MDGNH,0.118699022
KFYJV3SS,0.654675718
GEORLUUU,0.059269165
7KHBEGWB,0.320164615
RYD8SLEN,0.056718837
XQ2BEXRO,0.493836005
HJ86CW9Y,0.049354204
CYLS7DNT,0.065699485
KFSQV3NH,0.064901705
FRKGHCPT,0.142015049
KYKABEVM,0.652454982
SBPE4Z8O,0.023458241
JMPMFHLR,0.479693274
9VQKLCKW,0.086553893
DEST8WJ5,0.043456893
HACPPGDE,0.051359457
J3UEGWVQ,0.056825844
UTOCTDD5,0.05061
DEY4KFJ3,0.065975691
EZXR3YIW,0.053230687
FQAYKMRO,0.077496637
5DHQATXW,0.606311437
C2TUXPA9,0.05356538
JPD7UBBZ,0.162696081
ERGDS55B,0.04922631
IAJXAQFH,0.636608823
8HGBLWXR,0.057293368
